time,temperature_2m_mean,temperature_2m_max,temperature_2m_min,relative_humidity_2m_mean,precipitation_sum,rain_sum,cloud_cover_mean,pressure_msl_mean,wind_speed_10m_max,wind_direction_10m_dominant,sunshine_duration
2022-06-05,29.6,32.4,27.5,72,0.0,0.0,38,1005.5,20.6,278,43200.0
2022-06-06,29.7,32.1,27.7,71,0.0,0.0,65,1005.9,17.9,256,43200.0
2022-06-07,29.7,32.7,27.9,73,1.0,1.0,57,1006.2,18.2,244,40869.2
2022-06-08,29.3,31.8,27.1,78,2.5,2.5,39,1005.9,17.8,244,43191.75
2022-06-09,28.9,31.1,26.7,78,7.3,7.3,73,1004.8,16.9,240,39600.0
2022-06-10,28.1,30.8,26.6,81,13.8,13.8,86,1004.8,18.7,199,35221.42
2022-06-11,27.2,29.8,25.6,84,25.2,25.2,96,1005.4,23.0,199,24173.46
2022-06-12,26.7,28.4,25.7,85,15.9,15.9,90,1005.3,25.3,188,16649.34
2022-06-13,27.5,29.6,25.2,83,8.0,8.0,73,1006.5,26.3,189,40661.97
2022-06-14,28.2,30.5,25.6,80,2.5,2.5,37,1006.7,22.9,198,41529.41
2022-06-15,28.2,30.1,26.3,80,6.1,6.1,54,1006.1,21.0,223,41166.42
2022-06-16,27.9,30.1,25.8,82,5.1,5.1,76,1005.7,20.1,209,39068.76
2022-06-17,27.9,29.8,26.0,83,3.0,3.0,96,1005.1,19.8,206,31722.11
2022-06-18,28.3,29.8,26.5,81,6.6,6.6,96,1005.2,22.4,204,40559.07
2022-06-19,26.9,28.4,25.3,86,36.7,36.7,98,1005.8,22.0,211,33614.95
2022-06-20,26.0,26.7,25.1,91,54.8,54.8,100,1004.8,18.4,227,0.0
2022-06-21,26.1,27.9,24.8,89,23.0,23.0,100,1002.7,21.0,203,14698.03
2022-06-22,26.5,29.2,25.1,88,26.9,26.9,99,1003.9,19.2,184,24622.54
2022-06-23,26.3,28.7,24.7,89,46.8,46.8,96,1005.0,12.9,160,21623.32
2022-06-24,26.7,29.9,25.5,88,17.5,17.5,96,1003.2,22.7,151,18970.66
2022-06-25,26.7,29.3,25.5,87,15.6,15.6,89,1000.3,22.9,143,27393.31
2022-06-26,26.2,28.0,25.3,89,15.7,15.7,96,1000.6,29.5,158,11712.32
2022-06-27,26.4,28.3,25.4,88,31.7,31.7,98,1003.1,23.2,199,16863.68
2022-06-28,26.5,28.1,25.5,88,10.0,10.0,100,1004.6,20.0,203,19212.12
2022-06-29,26.7,28.4,25.7,88,16.0,16.0,100,1003.5,19.4,217,21427.56
2022-06-30,26.2,27.8,25.4,90,41.6,41.6,100,1003.4,20.2,221,19960.15
2022-07-01,25.7,26.4,24.9,92,43.4,43.4,100,1004.1,18.6,222,0.0
2022-07-02,26.1,27.5,25.1,89,23.9,23.9,100,1002.7,21.1,232,15985.22
2022-07-03,26.2,27.3,24.9,89,20.5,20.5,97,1002.4,23.1,217,34002.32
2022-07-04,26.0,27.0,25.1,89,28.2,28.2,100,1002.3,20.6,227,349.44
2022-07-05,25.8,26.5,25.2,91,55.5,55.5,100,1001.0,21.1,245,0.0
2022-07-06,25.8,26.7,25.4,90,35.6,35.6,100,1002.3,20.7,225,0.0
2022-07-07,26.2,27.1,25.7,89,37.2,37.2,100,1005.2,21.9,248,0.0
2022-07-08,26.4,28.6,25.3,86,25.0,25.0,100,1004.7,25.9,265,13049.73
2022-07-09,25.6,26.9,24.5,90,37.8,37.8,100,1003.4,24.2,266,39.79
2022-07-10,25.1,26.3,24.3,91,52.5,52.5,100,1004.4,22.0,273,0.0
2022-07-11,24.8,25.6,23.2,92,79.9,79.9,100,1005.9,25.0,270,0.0
2022-07-12,24.8,25.9,23.8,92,65.0,65.0,100,1005.5,22.8,270,0.0
2022-07-13,25.2,25.9,24.4,90,68.3,68.3,100,1002.1,32.1,263,0.0
2022-07-14,25.5,26.0,24.9,90,60.2,60.2,100,999.3,32.2,238,0.0
2022-07-15,26.4,28.1,25.6,86,25.3,25.3,100,999.6,34.6,231,10677.65
2022-07-16,26.6,28.0,25.7,86,24.8,24.8,92,1000.9,32.5,227,29445.84
2022-07-17,26.9,28.8,25.7,85,10.3,10.3,89,1004.0,23.0,236,36081.83
2022-07-18,25.3,26.2,24.4,91,30.3,30.3,100,1005.1,18.5,243,0.0
2022-07-19,25.5,26.5,24.3,90,34.3,34.3,95,1005.8,21.1,246,6398.83
2022-07-20,26.2,27.7,25.1,86,13.4,13.4,82,1006.6,18.5,247,24102.08
2022-07-21,26.5,27.9,25.1,84,6.0,6.0,100,1006.9,18.8,249,30769.31
2022-07-22,26.8,28.9,25.2,83,4.8,4.8,99,1007.4,20.4,269,33958.6
2022-07-23,25.8,26.9,24.8,88,28.2,28.2,100,1005.8,19.1,258,9704.08
2022-07-24,25.5,26.4,24.9,89,25.8,25.8,100,1005.0,19.5,243,2190.69
2022-07-25,26.3,28.0,24.9,86,10.2,10.2,100,1006.3,18.8,228,20722.26
2022-07-26,26.3,27.4,25.4,87,4.1,4.1,100,1008.1,15.8,227,14235.66
2022-07-27,26.4,28.3,25.1,87,6.5,6.5,99,1008.1,12.2,245,20711.96
2022-07-28,27.0,28.8,24.5,86,2.5,2.5,89,1008.8,16.3,309,36472.43
2022-07-29,27.3,29.3,25.6,86,1.1,1.1,98,1008.3,17.4,328,32193.73
2022-07-30,27.5,29.2,26.1,84,0.2,0.2,99,1007.3,16.8,306,39167.86
2022-07-31,27.4,29.0,25.6,84,2.0,2.0,65,1005.9,17.3,289,40777.24
2022-08-01,27.2,29.0,25.9,83,2.1,2.1,89,1006.0,17.4,287,34445.7
2022-08-02,27.3,29.2,25.8,83,2.8,2.8,100,1005.0,16.7,291,37925.37
2022-08-03,27.2,28.9,25.6,85,10.3,10.3,96,1004.1,15.2,284,38231.61
2022-08-04,27.0,28.5,25.4,87,13.6,13.6,100,1003.0,13.3,272,23428.79
2022-08-05,26.1,27.1,25.6,90,27.2,27.2,100,1001.6,15.1,216,2269.46
2022-08-06,26.1,27.6,25.2,89,33.7,33.7,96,1000.5,17.1,229,20901.13
2022-08-07,26.3,27.7,25.7,90,56.5,56.5,100,999.8,16.1,222,14788.88
2022-08-08,26.2,27.2,25.6,89,32.6,32.6,100,998.4,35.1,244,1610.75
2022-08-09,26.0,26.7,25.3,89,71.3,71.3,100,997.8,35.5,238,173.1
2022-08-10,26.1,27.3,25.5,88,37.6,37.6,100,997.3,36.6,231,5442.52
2022-08-11,26.5,28.0,25.7,85,23.1,23.1,100,998.8,37.7,227,24307.04
2022-08-12,26.5,28.0,25.2,84,16.1,16.1,86,1002.2,39.5,225,24404.44
2022-08-13,26.6,28.5,25.2,83,13.1,13.1,80,1004.2,29.8,230,35994.16
2022-08-14,26.8,28.2,24.8,81,11.0,11.0,95,1005.8,29.6,237,36947.32
2022-08-15,25.7,26.8,24.8,88,29.0,29.0,100,1006.1,24.8,243,0.0
2022-08-16,25.5,26.2,24.9,89,64.1,64.1,100,1005.3,31.9,231,0.0
2022-08-17,26.0,27.4,24.9,86,19.3,19.3,96,1006.5,29.8,222,32981.4
2022-08-18,26.4,27.7,24.9,84,10.5,10.5,88,1007.0,27.3,232,34661.11
2022-08-19,26.1,27.9,25.2,85,11.9,11.9,94,1007.4,24.7,234,34398.74
2022-08-20,26.3,27.9,25.3,86,6.2,6.2,87,1007.3,21.7,253,35432.68
2022-08-21,26.3,27.7,25.2,85,5.8,5.8,92,1006.1,21.3,262,32400.61
2022-08-22,26.2,27.2,25.1,86,9.1,9.1,100,1004.9,23.4,264,5733.42
2022-08-23,26.2,28.0,25.0,86,7.9,7.9,99,1005.0,24.8,248,20735.52
2022-08-24,26.1,27.9,24.8,86,7.8,7.8,96,1007.6,22.9,244,32604.43
2022-08-25,25.9,27.5,24.9,87,6.1,6.1,79,1007.5,17.1,232,37289.19
2022-08-26,26.1,27.9,24.3,85,2.2,2.2,67,1007.5,15.2,241,39600.0
2022-08-27,26.3,28.1,24.7,83,1.8,1.8,87,1007.8,16.6,275,39600.0
2022-08-28,26.2,28.0,24.6,85,2.0,2.0,95,1007.5,17.6,296,39455.94
2022-08-29,26.3,28.7,24.4,85,1.2,1.2,97,1008.6,16.7,315,40670.4
2022-08-30,27.1,29.4,25.3,86,0.6,0.6,88,1008.5,18.3,332,33248.22
2022-08-31,27.4,29.5,25.1,88,18.7,18.7,84,1007.0,18.0,328,37789.68
2022-09-01,26.7,28.9,25.1,88,1.7,1.7,98,1006.9,16.0,350,20269.68
2022-09-02,27.4,30.4,25.1,87,10.0,10.0,57,1007.1,13.6,350,42305.79
2022-09-03,27.6,29.9,25.7,87,0.9,0.9,49,1007.5,15.4,216,43200.0
2022-09-04,27.0,28.6,26.0,88,9.9,9.9,99,1007.7,14.8,265,16362.48
2022-09-05,27.3,29.0,26.0,83,1.8,1.8,78,1007.7,15.8,299,29537.47
2022-09-06,27.0,29.1,25.5,84,4.9,4.9,70,1007.1,13.3,320,33413.6
2022-09-07,27.1,30.1,25.3,88,20.1,20.1,80,1006.8,15.6,351,36976.13
2022-09-08,26.5,28.5,24.9,90,39.7,39.7,99,1005.5,12.0,354,17797.1
2022-09-09,27.0,29.6,25.0,88,27.0,27.0,99,1004.4,13.7,180,37195.85
2022-09-10,26.8,29.5,25.5,89,13.2,13.2,86,1004.5,11.7,178,32220.91
2022-09-11,26.5,29.2,24.9,88,25.5,25.5,100,1002.2,13.0,337,22190.22
2022-09-12,26.2,28.5,25.0,89,21.8,21.8,100,1001.0,17.7,219,15715.55
2022-09-13,26.0,26.7,25.0,90,51.7,51.7,100,1002.9,24.1,245,0.0
2022-09-14,26.0,27.5,25.3,89,81.9,81.9,97,1006.0,27.3,229,20485.7
2022-09-15,26.2,27.8,25.3,88,68.7,68.7,100,1007.3,30.5,235,11265.61
2022-09-16,25.5,26.1,24.6,91,96.6,96.6,100,1006.4,25.9,248,0.0
2022-09-17,25.3,27.4,24.3,90,36.6,36.6,92,1006.8,20.2,222,28168.2
2022-09-18,25.0,26.5,24.0,90,61.8,61.8,98,1008.6,16.0,251,7669.53
2022-09-19,25.9,27.8,24.2,83,2.9,2.9,84,1009.1,19.2,266,36449.01
2022-09-20,25.1,26.2,24.3,88,15.0,15.0,98,1008.9,13.2,288,0.0
2022-09-21,25.2,27.0,24.2,88,12.3,12.3,94,1008.9,15.2,272,14804.59
2022-09-22,24.9,25.7,24.2,90,18.0,18.0,100,1009.2,14.4,240,0.0
2022-09-23,25.9,28.1,24.1,83,4.0,4.0,94,1009.1,18.7,212,37920.7
2022-09-24,25.4,27.2,24.3,87,5.2,5.2,85,1008.5,17.2,207,37811.52
2022-09-25,25.7,27.4,24.3,86,4.7,4.7,63,1008.4,12.1,232,40152.91
2022-09-26,25.7,27.8,23.5,85,3.0,3.0,57,1010.1,14.7,272,36882.13
2022-09-27,25.9,28.0,23.8,86,0.9,0.9,69,1008.8,13.1,298,39411.31
2022-09-28,26.0,28.0,24.3,87,2.3,2.3,73,1007.8,15.7,291,41854.35
2022-09-29,25.9,28.0,24.0,89,2.0,2.0,61,1007.7,15.3,338,36232.95
2022-09-30,26.5,29.0,24.4,89,2.2,2.2,58,1008.2,15.5,335,36808.25
2022-10-01,25.9,27.9,23.3,89,10.3,10.3,62,1008.9,16.1,312,38714.61
2022-10-02,26.2,28.6,24.0,87,0.7,0.7,35,1009.1,16.3,325,42347.94
2022-10-03,26.3,28.6,24.2,87,0.6,0.6,48,1009.5,18.9,336,41794.57
2022-10-04,26.9,29.4,24.4,86,0.0,0.0,79,1009.3,19.7,337,40852.58
2022-10-05,27.2,30.0,24.9,88,2.4,2.4,96,1008.1,20.2,345,38439.92
2022-10-06,27.4,29.5,25.3,86,3.5,3.5,94,1006.4,22.1,314,26513.59
2022-10-07,25.8,27.0,24.4,87,27.7,27.7,100,1005.3,18.1,306,8343.11
2022-10-08,25.8,27.3,24.8,87,31.9,31.9,100,1007.5,17.6,235,8189.8
2022-10-09,26.7,28.9,25.2,85,1.1,1.1,62,1009.1,13.0,217,37539.7
2022-10-10,26.8,29.8,24.2,86,0.2,0.2,88,1010.0,12.9,344,34193.67
2022-10-11,26.7,29.9,24.4,88,11.1,11.1,87,1008.9,12.4,7,31206.16
2022-10-12,25.8,28.3,24.1,89,13.8,13.8,100,1009.6,11.0,38,28854.71
2022-10-13,26.4,29.7,23.9,90,2.1,2.1,74,1009.6,9.8,43,31370.86
2022-10-14,26.5,30.5,24.5,87,14.5,14.5,78,1009.5,10.8,76,34528.4
2022-10-15,27.4,31.9,24.0,76,0.9,0.9,17,1008.4,13.4,18,40293.07
2022-10-16,27.6,32.0,24.6,67,0.0,0.0,42,1009.4,15.6,39,39934.4
2022-10-17,27.2,29.9,25.0,82,6.4,6.4,85,1011.0,15.0,121,36805.46
2022-10-18,26.0,27.6,24.5,89,7.4,7.4,98,1011.2,16.9,182,21596.76
2022-10-19,26.5,29.5,24.6,88,4.4,4.4,84,1010.6,9.9,354,37221.47
2022-10-20,26.7,29.6,24.1,88,0.7,0.7,42,1010.9,11.9,351,37755.02
2022-10-21,26.9,30.8,24.7,85,3.8,3.8,22,1012.2,9.7,67,38689.08
2022-10-22,27.0,30.4,24.7,81,1.3,1.3,17,1013.2,17.7,50,39328.48
2022-10-23,26.3,31.4,22.7,67,0.0,0.0,0,1013.1,13.8,25,39959.66
2022-10-24,25.4,30.6,20.4,71,0.0,0.0,0,1011.3,12.5,355,39709.97
2022-10-25,25.4,30.0,21.3,77,0.0,0.0,0,1011.4,13.1,353,39708.86
2022-10-26,25.2,30.5,20.9,74,0.0,0.0,0,1012.7,14.8,5,39706.72
2022-10-27,25.2,30.6,21.1,72,0.0,0.0,4,1012.6,13.6,13,39452.38
2022-10-28,25.6,31.1,20.6,68,0.0,0.0,1,1012.0,11.4,46,38805.17
2022-10-29,25.5,31.8,20.5,61,0.0,0.0,0,1011.8,11.8,56,39441.43
2022-10-30,25.6,31.8,20.3,59,0.0,0.0,0,1012.1,14.6,29,39434.08
2022-10-31,25.3,31.8,20.5,61,0.0,0.0,0,1011.7,16.6,33,39173.15
2022-11-01,25.4,31.5,21.0,58,0.0,0.0,0,1012.4,16.4,41,39163.4
2022-11-02,25.5,31.6,21.1,64,0.0,0.0,0,1011.7,15.5,21,39152.62
2022-11-03,26.0,33.3,20.6,57,0.0,0.0,0,1011.3,14.6,37,39140.85
2022-11-04,26.2,33.4,21.0,56,0.0,0.0,0,1012.0,15.7,37,39128.09
2022-11-05,26.3,33.3,21.0,55,0.0,0.0,0,1013.1,15.7,24,39098.5
2022-11-06,25.9,33.0,21.0,59,0.0,0.0,3,1013.5,14.2,12,38844.52
2022-11-07,25.3,31.8,19.8,65,0.0,0.0,44,1013.3,13.2,10,38250.67
2022-11-08,26.0,32.3,21.0,63,0.0,0.0,2,1013.0,15.3,2,38437.17
2022-11-09,26.1,31.7,21.1,61,0.0,0.0,7,1012.8,17.7,351,38214.18
2022-11-10,25.9,32.4,21.4,61,0.0,0.0,0,1013.1,20.3,15,38057.6
2022-11-11,26.4,33.1,21.1,55,0.0,0.0,17,1013.3,18.6,33,38079.15
2022-11-12,26.6,33.0,22.0,57,0.0,0.0,10,1013.0,18.6,27,37842.29
2022-11-13,26.6,32.8,22.1,57,0.0,0.0,0,1012.0,16.4,24,37863.7
2022-11-14,26.2,32.5,21.6,66,0.0,0.0,0,1012.2,14.7,7,37625.81
2022-11-15,26.2,31.5,21.6,69,0.0,0.0,0,1012.7,13.3,348,37647.01
2022-11-16,26.2,32.2,21.6,63,0.0,0.0,0,1012.0,16.4,351,37408.0
2022-11-17,26.0,32.4,21.6,57,0.0,0.0,0,1011.9,18.4,14,37428.91
2022-11-18,25.7,31.7,21.7,48,0.0,0.0,0,1012.3,17.6,22,37453.57
2022-11-19,25.3,31.4,20.8,47,0.0,0.0,0,1012.2,15.9,31,37480.11
2022-11-20,24.3,30.3,19.6,49,0.0,0.0,0,1011.4,20.4,30,37244.27
2022-11-21,23.6,29.8,18.3,51,0.0,0.0,24,1011.2,16.5,11,37269.5
2022-11-22,24.1,30.8,18.8,56,0.0,0.0,60,1011.1,17.1,2,37009.78
2022-11-23,25.5,31.4,21.4,54,0.0,0.0,96,1011.1,19.1,3,36767.99
2022-11-24,25.4,31.3,20.6,59,0.0,0.0,27,1010.8,16.1,356,36789.03
2022-11-25,26.0,31.9,21.0,63,0.0,0.0,63,1011.3,13.1,355,36546.49
2022-11-26,26.5,32.1,22.4,67,0.0,0.0,13,1010.4,13.8,356,36303.36
2022-11-27,26.2,30.6,22.1,69,0.0,0.0,0,1008.7,14.8,330,36324.02
2022-11-28,24.9,30.2,20.4,68,0.0,0.0,8,1009.7,16.1,337,36637.87
2022-11-29,24.2,29.8,19.6,71,0.0,0.0,30,1010.6,13.6,338,36365.47
2022-11-30,25.9,32.1,20.6,66,0.0,0.0,38,1011.2,15.0,357,36386.12
2022-12-01,25.8,32.5,21.1,61,0.0,0.0,50,1011.1,14.6,26,36000.0
2022-12-02,25.1,32.0,19.6,61,0.0,0.0,0,1010.5,14.0,6,36447.04
2022-12-03,25.2,31.1,20.0,62,0.0,0.0,7,1010.7,17.9,353,36181.09
2022-12-04,26.5,32.3,22.0,65,0.0,0.0,60,1011.2,13.0,351,36000.0
2022-12-05,26.8,31.7,22.9,69,0.0,0.0,5,1012.2,14.6,346,36000.0
2022-12-06,26.9,32.2,23.5,69,0.0,0.0,14,1011.8,18.3,342,36000.0
2022-12-07,26.5,32.1,22.6,68,0.0,0.0,16,1011.3,18.7,341,36000.0
2022-12-08,25.8,31.3,21.0,64,0.0,0.0,65,1011.1,18.4,355,36009.36
2022-12-09,24.5,30.3,20.1,51,0.0,0.0,54,1009.6,19.8,11,36000.0
2022-12-10,23.8,31.4,18.0,57,0.0,0.0,34,1009.2,17.6,6,36287.99
2022-12-11,24.7,30.9,18.7,57,0.0,0.0,16,1009.8,17.6,359,36000.0
2022-12-12,26.5,31.9,21.8,63,0.0,0.0,14,1009.4,16.8,359,36000.0
2022-12-13,27.7,32.4,24.3,67,0.0,0.0,66,1009.8,14.6,39,36000.0
2022-12-14,28.0,32.1,25.5,66,0.2,0.2,94,1010.9,15.5,50,36000.0
2022-12-15,27.2,31.7,24.4,71,0.0,0.0,66,1010.9,13.6,15,33912.1
2022-12-16,27.5,33.3,23.6,69,0.0,0.0,15,1010.5,15.9,351,36000.0
2022-12-17,27.6,33.5,23.8,68,0.0,0.0,14,1011.2,16.9,356,36000.0
2022-12-18,28.0,33.3,24.8,63,0.0,0.0,24,1010.9,20.5,360,36155.14
2022-12-19,26.9,31.3,23.6,59,0.0,0.0,10,1010.0,17.1,360,36141.37
2022-12-20,25.9,30.4,21.4,57,0.0,0.0,14,1009.6,16.9,344,36396.76
2022-12-21,25.3,31.0,20.3,62,0.0,0.0,2,1010.2,15.4,352,36382.13
2022-12-22,24.9,31.0,20.1,67,0.0,0.0,0,1010.1,15.9,342,36367.13
2022-12-23,24.4,29.5,21.0,62,0.0,0.0,1,1011.0,20.4,339,36621.5
2022-12-24,22.7,28.8,19.1,52,0.0,0.0,33,1012.0,19.2,347,36605.83
2022-12-25,21.6,27.6,16.4,66,0.0,0.0,8,1012.1,14.0,337,36859.59
2022-12-26,21.7,28.0,16.1,73,0.0,0.0,1,1013.2,15.9,347,36573.61
2022-12-27,23.2,29.7,17.5,69,0.0,0.0,0,1014.0,17.8,345,36557.18
2022-12-28,23.7,30.3,18.2,69,0.0,0.0,0,1014.8,17.3,343,36810.21
2022-12-29,23.9,30.6,18.4,68,0.0,0.0,0,1016.0,16.9,340,36793.34
2022-12-30,24.1,30.6,18.3,66,0.0,0.0,0,1017.0,17.6,340,37045.27
2022-12-31,23.6,29.4,19.5,65,0.0,0.0,9,1016.5,20.3,342,37027.02
2023-01-01,21.8,27.3,16.4,67,0.0,0.0,60,1016.2,18.4,341,37277.32
2023-01-02,22.5,29.2,16.5,70,0.0,0.0,0,1015.3,16.9,349,37257.76
2023-01-03,22.7,29.2,17.0,69,0.0,0.0,26,1015.1,19.0,344,37237.68
2023-01-04,22.5,28.6,17.1,71,0.0,0.0,21,1013.9,16.8,341,37217.12
2023-01-05,23.9,29.8,19.4,71,0.0,0.0,5,1014.5,14.8,342,37196.14
2023-01-06,25.4,31.6,20.4,65,0.0,0.0,16,1016.0,15.3,359,37174.8
2023-01-07,26.1,32.0,22.4,63,0.0,0.0,12,1015.9,16.7,19,36617.13
2023-01-08,25.4,31.4,21.3,60,0.0,0.0,4,1015.0,19.0,355,37666.75
2023-01-09,24.1,30.7,18.9,52,0.0,0.0,0,1016.0,18.7,354,38179.1
2023-01-10,23.3,31.1,17.2,51,0.0,0.0,0,1015.4,17.9,359,38422.95
2023-01-11,22.6,29.4,16.1,60,0.0,0.0,0,1013.7,15.6,343,38666.06
2023-01-12,22.0,28.2,16.7,72,0.0,0.0,0,1013.0,19.2,333,38641.81
2023-01-13,22.2,26.6,19.5,76,0.0,0.0,11,1014.1,22.2,343,38617.5
2023-01-14,20.6,26.0,15.8,65,0.0,0.0,11,1013.9,20.3,344,38794.06
2023-01-15,20.1,25.8,14.8,69,0.0,0.0,36,1012.3,19.7,339,38832.75
2023-01-16,20.1,25.7,14.6,76,0.0,0.0,8,1012.5,14.5,341,38870.97
2023-01-17,20.8,27.0,16.0,75,0.0,0.0,2,1012.9,15.2,338,38908.63
2023-01-18,21.9,29.3,15.1,72,0.0,0.0,6,1013.7,13.7,345,38945.77
2023-01-19,22.2,28.0,16.3,72,0.0,0.0,8,1013.6,12.5,330,38982.98
2023-01-20,21.7,27.5,16.9,73,0.0,0.0,3,1013.6,16.6,336,39020.29
2023-01-21,21.9,27.3,17.7,70,0.0,0.0,4,1013.9,18.9,337,39057.67
2023-01-22,21.7,26.9,18.0,61,0.0,0.0,0,1013.3,23.3,343,39095.07
2023-01-23,21.0,25.7,16.7,56,0.0,0.0,0,1012.7,24.2,339,39132.42
2023-01-24,20.7,25.5,16.7,58,0.0,0.0,0,1013.0,24.2,339,39169.7
2023-01-25,21.1,26.5,17.3,55,0.0,0.0,15,1012.9,26.7,343,39206.83
2023-01-26,22.3,27.3,18.1,58,0.0,0.0,27,1012.4,21.7,341,39243.79
2023-01-27,24.9,32.6,20.4,66,0.0,0.0,4,1011.3,16.9,351,39280.52
2023-01-28,24.2,30.8,19.7,75,0.0,0.0,6,1010.5,18.5,232,39316.96
2023-01-29,23.3,25.9,21.6,89,1.0,1.0,62,1010.3,17.2,283,34427.72
2023-01-30,23.4,28.0,20.0,79,0.0,0.0,17,1012.9,23.2,337,39388.85
2023-01-31,25.1,30.4,21.2,65,0.0,0.0,3,1012.6,22.2,346,39424.18
2023-02-01,26.9,33.5,23.2,53,0.0,0.0,12,1011.9,21.8,29,38379.7
2023-02-02,27.0,33.9,23.3,52,0.0,0.0,13,1012.1,19.9,24,39493.43
2023-02-03,25.4,32.3,21.0,54,0.0,0.0,6,1012.8,18.7,348,39527.25
2023-02-04,24.7,31.7,18.7,56,0.0,0.0,1,1011.7,18.3,342,39560.47
2023-02-05,24.4,30.9,19.7,62,0.0,0.0,16,1010.9,12.9,329,39593.06
2023-02-06,23.8,29.4,17.9,66,0.0,0.0,21,1011.6,20.4,334,39600.0
2023-02-07,24.4,31.3,19.2,61,0.0,0.0,25,1011.3,22.7,342,39600.0
2023-02-08,24.4,31.2,17.6,60,0.0,0.0,43,1011.3,19.1,344,39600.0
2023-02-09,25.4,33.7,19.2,53,0.0,0.0,33,1011.5,18.9,347,39600.0
2023-02-10,24.5,31.5,18.5,57,0.0,0.0,11,1013.1,20.5,335,39600.0
2023-02-11,24.3,31.7,17.8,51,0.0,0.0,0,1013.9,22.4,341,39600.0
2023-02-12,25.4,32.7,17.6,46,0.0,0.0,0,1013.7,21.3,354,39600.0
2023-02-13,26.8,33.8,21.9,39,0.0,0.0,6,1013.5,24.0,4,39600.0
2023-02-14,25.4,33.0,19.8,42,0.0,0.0,5,1013.4,20.1,357,39600.0
2023-02-15,25.2,33.1,17.8,45,0.0,0.0,0,1011.7,21.5,349,39600.0
2023-02-16,26.9,34.9,20.6,37,0.0,0.0,0,1012.0,25.3,4,39600.0
2023-02-17,27.3,34.2,21.6,37,0.0,0.0,0,1012.4,23.4,355,39600.0
2023-02-18,26.9,34.9,19.2,36,0.0,0.0,0,1012.0,22.2,4,39600.0
2023-02-19,26.1,35.6,18.6,43,0.0,0.0,0,1011.8,19.0,358,39600.0
2023-02-20,25.5,30.9,19.1,63,0.0,0.0,0,1012.4,16.2,289,39600.0
2023-02-21,25.4,32.0,19.1,64,0.0,0.0,26,1013.0,20.9,330,39600.0
2023-02-22,24.6,30.0,19.4,68,0.0,0.0,27,1012.7,22.2,334,39600.0
2023-02-23,25.6,32.9,19.9,51,0.0,0.0,4,1011.6,22.6,338,39600.0
2023-02-24,27.0,34.3,21.2,44,0.0,0.0,0,1012.5,23.0,338,39600.0
2023-02-25,27.3,33.9,21.7,40,0.0,0.0,13,1014.3,22.5,339,39600.0
2023-02-26,26.7,34.8,20.4,41,0.0,0.0,0,1014.7,22.6,343,39600.0
2023-02-27,27.1,34.8,22.1,42,0.0,0.0,0,1014.4,21.9,342,39600.0
2023-02-28,25.8,33.2,19.6,50,0.0,0.0,0,1014.7,18.9,334,39600.0
2023-03-01,26.1,32.7,20.4,53,0.0,0.0,0,1015.1,18.5,335,39600.0
2023-03-02,27.5,35.1,21.4,47,0.0,0.0,0,1015.1,19.6,339,39600.0
2023-03-03,27.3,33.7,21.3,56,0.0,0.0,0,1015.5,17.2,325,39692.77
2023-03-04,27.7,34.2,21.9,62,0.0,0.0,2,1015.2,15.9,320,39600.0
2023-03-05,28.8,36.2,22.7,56,0.0,0.0,40,1014.7,18.7,313,38598.25
2023-03-06,29.7,36.3,24.4,43,0.1,0.1,25,1013.6,21.2,39,39043.3
2023-03-07,28.8,36.0,23.9,46,0.0,0.0,31,1013.4,23.4,81,38395.24
2023-03-08,28.0,35.3,23.0,49,0.0,0.0,11,1013.4,20.5,345,39600.0
2023-03-09,29.2,36.6,23.2,34,0.0,0.0,6,1012.7,22.4,356,39791.99
2023-03-10,28.9,35.2,24.1,32,0.0,0.0,2,1012.1,23.3,348,40010.98
2023-03-11,29.1,36.8,22.0,39,0.0,0.0,5,1011.5,22.4,351,39985.69
2023-03-12,29.3,37.7,23.2,40,0.0,0.0,44,1011.0,21.5,339,39950.47
2023-03-13,29.2,37.4,24.1,50,0.0,0.0,66,1010.0,16.1,322,35586.61
2023-03-14,28.5,36.6,23.2,63,0.0,0.0,64,1009.0,17.6,333,39328.52
2023-03-15,28.4,34.7,23.3,60,0.0,0.0,75,1007.9,20.2,329,39317.33
2023-03-16,27.0,32.3,22.8,67,13.3,13.3,62,1009.6,20.5,148,39600.0
2023-03-17,26.7,30.7,22.4,76,0.7,0.7,37,1010.1,16.3,257,39600.0
2023-03-18,27.0,30.8,24.1,79,0.0,0.0,3,1009.0,18.9,301,40296.34
2023-03-19,26.2,29.8,22.7,74,0.0,0.0,7,1009.0,18.8,272,40028.45
2023-03-20,26.2,29.5,23.3,67,0.0,0.0,29,1008.9,17.4,298,40613.42
2023-03-21,25.7,29.0,21.8,72,0.7,0.7,27,1009.6,16.4,273,39600.0
2023-03-22,26.2,30.1,22.6,72,0.0,0.0,10,1010.5,15.8,310,40197.35
2023-03-23,26.2,30.1,22.8,73,0.4,0.4,28,1010.7,18.6,313,39685.71
2023-03-24,26.1,30.2,22.4,75,0.0,0.0,4,1010.7,22.2,325,40876.92
2023-03-25,25.1,29.7,21.1,69,0.0,0.0,6,1011.8,23.7,334,41338.42
2023-03-26,24.9,29.6,20.4,69,0.0,0.0,5,1011.6,20.8,328,41313.42
2023-03-27,25.3,29.8,20.9,76,0.0,0.0,47,1011.1,19.9,312,41531.92
